frame,person_id,x1,y1,x2,y2
141,1,1611,558,1895,827
141,0,1013,446,1331,790
141,2,1289,410,1533,651
141,4,1286,410,1532,754
142,0,1013,446,1326,790
142,2,1287,411,1531,650
142,1,1611,558,1895,836
142,4,1280,410,1532,780
143,1,1611,558,1895,832
143,0,1017,447,1337,790
143,2,1296,413,1529,647
144,0,1018,446,1334,789
144,1,1610,558,1895,822
144,2,1292,414,1526,645
145,0,1018,444,1333,789
145,1,1610,558,1894,819
145,2,1291,414,1524,646
145,4,1282,413,1524,783
146,1,1610,558,1894,817
146,0,1018,443,1328,789
146,2,1293,415,1522,645
146,4,1287,415,1524,732
147,1,1609,558,1895,817
147,2,1290,415,1518,646
147,4,1282,415,1521,731
147,0,1019,444,1300,789
148,1,1609,558,1895,818
148,0,1018,443,1301,789
148,2,1271,415,1517,644
148,4,1268,416,1519,747
149,1,1610,558,1895,820
149,0,1020,442,1311,789
149,2,1281,416,1515,643
149,4,1276,418,1516,788
149,5,1021,444,1329,1063
150,2,1284,416,1514,646
150,1,1610,558,1895,832
150,0,1020,442,1293,789
150,5,1023,444,1302,1065
150,4,1277,417,1515,745
151,1,1610,558,1894,830
151,0,1021,441,1289,788
151,4,1273,417,1514,751
151,5,1022,442,1294,1062
151,2,1276,417,1513,647
152,1,1610,558,1894,833
152,2,1278,416,1513,647
152,4,1275,417,1513,754
152,0,1021,440,1297,788
152,5,1023,441,1304,1062
153,2,1277,415,1513,648
153,1,1611,558,1894,830
153,4,1272,417,1513,753
153,0,1024,440,1300,788
154,1,1611,558,1894,831
154,0,1026,440,1297,786
154,2,1283,415,1511,647
154,4,1278,417,1512,782
155,0,1026,439,1299,786
155,1,1611,558,1894,834
155,2,1280,414,1510,647
155,5,1028,440,1306,1063
155,4,1275,415,1510,751
156,1,1611,558,1894,833
156,4,1277,414,1509,754
156,2,1284,413,1509,647
156,0,1026,438,1286,786
157,2,1284,412,1510,647
157,0,1026,437,1289,786
157,1,1610,558,1894,824
157,5,1029,438,1289,1062
157,4,1279,413,1511,791
158,4,1280,411,1511,789
158,0,1027,436,1292,786
158,1,1610,558,1894,820
158,5,1030,436,1293,1062
158,2,1288,409,1510,648
159,1,1610,558,1894,819
159,0,1027,436,1291,786
159,2,1296,409,1510,648
159,4,1289,409,1510,755
160,1,1610,558,1894,817
160,0,1027,435,1293,786
160,5,1030,435,1300,1062
160,2,1281,405,1510,648
160,4,1275,407,1511,790
161,1,1610,558,1893,818
161,0,1028,435,1290,787
161,2,1285,405,1511,647
161,5,1031,434,1292,1061
161,4,1282,406,1511,784
162,1,1610,558,1893,819
162,4,1283,406,1511,784
162,2,1285,404,1511,650
162,0,1030,435,1294,787
162,5,1036,436,1300,1062
163,2,1288,404,1511,651
163,4,1287,405,1511,785
163,1,1610,558,1893,826
163,0,1032,435,1284,787
163,5,1035,436,1284,1063
164,1,1610,558,1893,827
164,0,1031,435,1285,787
164,2,1289,404,1510,650
164,5,1037,435,1286,1061
164,4,1288,406,1511,789
165,1,1610,558,1893,825
165,2,1291,403,1511,648
165,5,1036,435,1289,1063
165,4,1290,405,1511,784
165,0,1033,435,1288,788
166,1,1610,558,1893,826
166,4,1289,404,1511,786
166,2,1289,403,1511,649
166,5,1036,435,1291,1062
166,0,1032,434,1291,787
167,1,1610,558,1893,826
167,4,1289,404,1511,785
167,2,1288,403,1511,651
167,0,1031,434,1296,788
167,5,1035,435,1299,1062
168,1,1609,558,1893,828
168,0,1032,434,1298,787
168,2,1289,403,1510,652
168,4,1290,404,1512,786
168,5,1035,435,1302,1062
169,0,1032,434,1299,787
169,5,1036,435,1303,1061
169,1,1609,558,1893,823
169,2,1315,403,1510,649
169,4,1316,404,1510,757
170,1,1609,558,1892,822
170,0,1031,435,1306,787
170,2,1327,403,1510,648
171,1,1609,558,1893,820
171,2,1327,403,1509,648
171,0,1030,434,1310,787
172,1,1609,558,1892,816
172,0,1031,435,1314,787
172,2,1330,403,1509,647
172,4,1327,403,1509,749
173,1,1609,558,1892,816
173,0,1031,436,1321,788
173,2,1328,404,1508,651
173,4,1324,404,1508,759
173,5,1034,437,1319,1062
174,5,1034,437,1320,1063
174,0,1032,436,1323,788
174,1,1609,558,1892,821
174,2,1325,405,1508,649
174,4,1321,406,1508,785
175,1,1609,558,1893,824
175,0,1031,436,1330,787
175,4,1309,407,1509,787
175,2,1308,406,1508,652
176,1,1609,558,1893,826
176,0,1031,435,1331,787
176,2,1306,409,1508,656
176,5,1032,436,1333,1065
176,4,1305,410,1508,771
177,0,1031,433,1333,788
177,5,1030,434,1335,1066
177,1,1610,558,1893,831
177,2,1307,410,1508,649
177,4,1307,412,1509,788
178,0,1031,434,1332,788
178,5,1031,435,1334,1065
178,4,1305,412,1509,788
178,1,1610,558,1893,827
178,2,1304,411,1508,648
179,0,1031,435,1332,788
179,1,1609,558,1893,828
179,5,1032,436,1334,1065
179,2,1301,413,1507,650
179,4,1298,413,1507,784
180,5,1032,436,1338,1065
180,4,1299,414,1508,786
180,1,1609,558,1893,832
180,0,1033,435,1335,787
181,0,1032,438,1334,787
181,5,1033,439,1336,1064
181,4,1300,415,1506,786
181,1,1608,558,1892,827
182,1,1608,558,1892,827
182,5,1033,438,1338,1064
182,0,1034,438,1335,786
182,4,1298,416,1505,785
183,5,1033,439,1338,1064
183,0,1034,439,1335,786
183,1,1607,558,1892,824
183,4,1300,418,1506,786
183,2,1302,416,1506,646
184,5,1033,439,1339,1064
184,0,1034,439,1336,786
184,1,1607,558,1892,819
184,4,1295,418,1505,784
185,1,1608,558,1892,818
185,0,1034,438,1335,786
185,5,1033,438,1337,1064
185,4,1296,418,1507,785
186,5,1034,438,1333,1065
186,0,1033,437,1331,787
186,1,1608,558,1892,824
186,4,1301,419,1507,786
186,2,1303,418,1508,650
187,4,1301,420,1508,785
187,2,1303,419,1508,650
187,0,1033,438,1329,787
187,5,1034,439,1330,1065
187,1,1608,558,1892,827
188,2,1304,421,1508,651
188,4,1303,421,1508,786
188,1,1609,558,1892,833
188,0,1033,438,1315,787
188,5,1035,439,1313,1066
189,1,1609,558,1892,836
189,2,1303,421,1508,652
189,4,1301,421,1508,786
189,0,1033,438,1321,787
189,5,1034,439,1321,1065
190,5,1034,439,1321,1065
190,0,1034,438,1320,787
190,1,1609,558,1892,835
190,4,1301,422,1508,785
190,2,1303,422,1508,653
191,0,1034,437,1319,787
191,1,1609,558,1893,834
191,5,1035,439,1321,1064
191,4,1304,421,1509,786
191,2,1305,422,1508,651
192,1,1609,558,1893,835
192,2,1304,422,1508,651
192,4,1302,421,1508,786
192,5,1035,439,1316,1064
192,0,1033,438,1315,788
193,1,1609,558,1892,833
193,4,1303,422,1509,786
193,2,1305,422,1509,649
193,5,1035,439,1312,1064
193,0,1033,438,1310,788
194,4,1303,422,1509,786
194,5,1034,439,1311,1065
194,0,1033,438,1313,788
194,1,1609,558,1893,828
195,4,1303,422,1509,786
195,5,1035,438,1312,1065
195,0,1033,437,1315,787
195,2,1304,423,1509,652
195,1,1609,558,1892,821
196,2,1305,423,1509,652
196,0,1033,437,1315,788
196,4,1303,423,1509,786
196,5,1035,438,1315,1064
196,1,1608,558,1893,817
197,4,1304,422,1509,786
197,1,1608,558,1893,818
197,2,1304,423,1509,652
197,5,1034,438,1309,1065
197,0,1033,437,1308,788
198,1,1608,558,1893,818
198,5,1034,438,1309,1065
198,0,1033,437,1307,788
198,4,1302,422,1510,786
198,2,1303,423,1509,651
199,0,1032,437,1308,788
199,4,1302,423,1509,786
199,2,1304,423,1509,652
199,1,1608,558,1893,822
199,5,1033,437,1306,1066
200,4,1302,423,1509,786
200,2,1304,423,1509,651
200,5,1034,438,1303,1065
200,0,1033,437,1303,789
200,1,1609,558,1892,827
201,2,1304,423,1509,651
201,4,1302,423,1509,786
201,0,1033,437,1305,789
201,5,1033,438,1304,1065
201,1,1609,558,1892,832
202,4,1302,423,1509,786
202,1,1609,558,1892,831
202,5,1033,438,1305,1066
202,0,1033,437,1307,788
202,2,1304,423,1509,649
203,4,1302,423,1509,786
203,0,1033,437,1308,788
203,2,1304,424,1509,648
203,1,1608,558,1892,833
203,5,1033,438,1309,1064
204,4,1302,423,1509,786
204,2,1304,424,1509,649
204,0,1033,437,1310,788
204,1,1608,558,1892,836
204,5,1032,438,1307,1065
205,2,1304,424,1509,649
205,4,1302,423,1509,787
205,1,1608,558,1893,834
205,5,1031,438,1312,1065
205,0,1032,437,1316,789
206,4,1303,423,1509,787
206,2,1304,424,1509,650
206,0,1032,437,1313,789
206,5,1031,438,1310,1065
206,1,1607,558,1893,827
207,4,1303,423,1509,787
207,2,1304,424,1509,650
207,0,1032,437,1317,789
207,5,1032,438,1315,1064
207,1,1608,558,1893,821
208,5,1032,438,1316,1064
208,4,1303,423,1509,787
208,0,1032,437,1317,789
208,2,1304,424,1509,649
208,1,1608,558,1893,818
209,4,1303,423,1509,788
209,1,1609,558,1893,817
209,0,1033,437,1317,788
209,2,1304,424,1509,650
209,5,1032,438,1318,1064
210,1,1609,558,1893,818
210,4,1303,424,1510,787
210,2,1304,424,1509,651
210,5,1033,438,1323,1064
210,0,1033,436,1323,788
211,2,1305,424,1510,651
211,5,1034,438,1325,1064
211,4,1304,424,1510,788
211,0,1034,436,1324,788
211,1,1609,558,1892,822
212,4,1304,424,1511,788
212,2,1305,424,1510,651
212,5,1033,437,1327,1064
212,0,1033,435,1327,789
212,1,1610,558,1892,826
213,4,1304,424,1511,788
213,1,1610,558,1893,827
213,2,1305,424,1511,650
213,0,1034,435,1323,788
213,5,1034,437,1325,1065
214,4,1305,424,1511,788
214,5,1034,437,1322,1065
214,2,1306,424,1511,649
214,0,1034,435,1320,788
214,1,1611,558,1893,833
215,4,1305,425,1511,788
215,2,1306,425,1511,649
215,1,1611,558,1894,831
215,0,1034,435,1326,788
215,5,1036,438,1327,1066
216,4,1306,425,1511,788
216,0,1034,435,1327,788
216,5,1038,438,1328,1066
216,2,1307,425,1511,650
216,1,1611,558,1894,826
217,1,1611,559,1894,827
217,4,1307,425,1512,788
217,0,1034,435,1326,788
217,5,1037,438,1326,1066
217,2,1307,425,1512,652
218,0,1034,435,1326,788
218,4,1307,426,1512,788
218,1,1611,559,1895,826
218,5,1036,438,1326,1066
218,2,1307,425,1512,652
219,4,1307,426,1512,788
219,2,1307,425,1512,653
219,0,1034,436,1328,788
219,5,1034,439,1327,1066
219,1,1611,558,1895,824
220,4,1307,426,1512,788
220,0,1034,435,1328,788
220,2,1307,425,1512,653
220,5,1034,439,1328,1067
220,1,1611,558,1895,823
221,4,1307,426,1512,787
221,1,1611,558,1895,822
221,0,1034,436,1327,788
221,5,1035,439,1328,1067
221,2,1307,426,1513,654
222,4,1306,426,1512,788
222,2,1307,426,1513,653
222,0,1034,436,1329,789
222,5,1035,439,1329,1067
222,1,1611,558,1895,816
223,0,1034,436,1329,789
223,4,1306,426,1512,788
223,5,1035,439,1329,1067
223,2,1307,426,1513,653
223,1,1611,558,1894,814
224,4,1306,426,1512,788
224,1,1611,558,1894,815
224,2,1307,426,1513,652
224,5,1035,440,1326,1067
224,0,1034,436,1326,789
225,4,1306,426,1513,788
225,0,1034,437,1326,789
225,5,1035,441,1327,1067
225,2,1307,426,1513,653
225,1,1611,558,1894,821
226,4,1306,426,1513,788
226,2,1307,425,1513,652
226,1,1611,558,1895,823
226,0,1034,438,1328,789
226,5,1037,441,1330,1066
227,2,1307,425,1514,652
227,4,1306,426,1513,788
227,5,1036,442,1328,1066
227,0,1033,440,1330,790
227,1,1611,558,1895,828
228,2,1307,425,1514,652
228,4,1306,426,1513,788
228,5,1036,442,1328,1067
228,0,1034,439,1328,789
228,1,1611,558,1894,822
229,4,1306,426,1513,787
229,5,1037,442,1328,1067
229,2,1307,425,1513,651
229,1,1611,558,1895,825
229,0,1033,440,1331,790
230,4,1306,426,1513,787
230,0,1033,440,1331,790
230,2,1307,425,1513,652
230,1,1612,558,1895,829
230,5,1035,442,1325,1067
231,4,1306,425,1513,788
231,2,1307,425,1514,653
231,0,1033,440,1329,790
231,5,1036,442,1322,1067
231,1,1611,558,1895,834
232,2,1307,425,1514,652
232,4,1306,425,1513,788
232,5,1037,442,1323,1067
232,1,1611,557,1895,830
232,0,1034,440,1324,789
233,4,1306,425,1513,789
233,2,1307,425,1514,652
233,5,1036,442,1321,1067
233,1,1612,557,1895,825
233,0,1033,440,1328,790
234,4,1306,425,1513,789
234,5,1036,442,1322,1067
234,1,1611,557,1895,824
234,2,1307,425,1514,649
234,0,1034,440,1324,789
235,4,1306,425,1513,789
235,2,1307,425,1514,649
235,0,1034,440,1326,789
235,1,1611,557,1895,825
235,5,1035,442,1324,1067
236,4,1306,426,1513,789
236,2,1307,425,1514,650
236,0,1034,440,1324,789
236,5,1035,442,1322,1067
236,1,1610,557,1895,823
237,4,1306,426,1513,789
237,2,1307,425,1514,649
237,0,1034,440,1327,789
237,5,1035,442,1325,1067
237,1,1611,557,1895,819
238,4,1306,426,1513,789
238,0,1034,440,1327,789
238,5,1035,442,1325,1067
238,1,1611,557,1895,818
238,2,1307,425,1514,650
239,5,1035,442,1325,1067
239,0,1034,440,1327,789
239,4,1306,425,1513,789
239,1,1610,557,1895,818
239,2,1307,425,1514,650
240,4,1306,426,1513,789
240,2,1307,425,1514,648
240,1,1610,557,1895,821
240,5,1036,442,1329,1067
240,0,1033,440,1331,790
241,4,1306,426,1512,789
241,0,1034,440,1329,789
241,5,1033,442,1326,1067
241,1,1612,557,1895,827
241,2,1307,425,1513,652
242,4,1307,426,1512,789
242,1,1612,557,1895,828
242,2,1307,425,1513,653
242,0,1034,440,1326,789
242,5,1032,442,1324,1067
243,4,1306,426,1513,789
243,2,1307,425,1513,652
243,1,1612,557,1895,830
243,5,1032,442,1322,1067
243,0,1033,440,1328,790
244,0,1033,440,1328,790
244,5,1032,442,1322,1067
244,4,1306,426,1512,789
244,2,1307,425,1513,652
244,1,1612,557,1896,831
245,4,1306,426,1513,789
245,1,1613,557,1896,831
245,2,1307,425,1513,653
245,0,1033,440,1326,790
245,5,1030,442,1320,1068
246,0,1033,440,1325,790
246,4,1307,426,1512,789
246,2,1308,425,1513,652
246,1,1612,557,1895,832
246,5,1032,442,1319,1067
247,4,1307,425,1512,789
247,2,1307,425,1513,653
247,0,1034,440,1328,790
247,5,1032,442,1322,1067
247,1,1612,556,1895,827
248,4,1307,425,1513,789
