frame,person_id,x1,y1,x2,y2
22,1,687,387,828,565
22,3,393,404,545,564
23,0,392,403,545,707
23,1,687,387,828,565
23,2,688,386,829,702
23,3,393,404,544,560
24,2,688,386,829,702
24,0,392,403,545,707
24,1,687,386,827,564
24,3,394,404,544,558
25,2,688,386,829,702
25,3,394,403,544,558
25,0,392,402,546,707
25,1,687,386,827,565
26,1,687,386,827,564
26,2,688,386,828,702
26,3,394,404,545,558
26,0,392,403,546,707
27,0,392,403,546,707
27,2,688,386,829,702
27,1,687,386,827,564
27,3,394,404,545,558
28,2,688,386,829,702
28,0,392,403,546,706
28,1,687,386,828,565
29,1,687,386,828,565
29,2,688,386,830,702
29,0,392,403,547,707
29,3,395,404,545,558
30,0,393,403,547,707
30,3,395,404,546,557
30,2,688,386,828,702
30,1,687,386,826,565
31,3,395,404,546,557
31,0,393,403,547,706
31,2,688,387,829,702
31,1,687,387,826,565
32,0,394,404,547,706
32,3,396,404,546,559
32,1,687,388,825,565
32,2,688,388,826,642
33,0,394,404,547,706
33,3,395,405,546,558
33,1,688,388,827,566
33,2,689,388,829,702
34,0,394,404,548,707
34,3,395,405,547,559
34,2,689,388,829,702
34,1,688,388,828,566
35,0,393,404,548,707
35,1,688,388,828,567
35,2,689,388,830,704
35,3,395,405,547,560
36,2,689,388,830,704
36,0,393,404,548,707
36,1,688,389,828,566
36,3,395,405,547,561
37,2,689,388,830,703
37,0,394,404,549,707
37,3,395,405,547,560
37,1,689,388,829,567
38,2,689,388,829,703
38,1,689,388,827,567
38,0,395,404,549,707
38,3,396,405,548,560
39,2,689,388,829,702
39,1,689,388,828,567
39,0,395,404,549,706
39,3,397,404,548,560
40,1,689,389,828,566
40,3,398,404,548,560
40,0,396,404,549,706
40,2,690,389,829,668
41,0,396,404,549,707
41,3,398,405,548,560
41,1,689,389,828,567
41,2,690,389,829,645
42,0,396,404,549,707
42,1,690,389,829,567
42,3,398,405,548,561
42,2,690,389,830,703
43,2,690,389,830,703
43,3,398,405,548,560
43,1,690,389,828,567
43,0,396,404,550,708
44,1,690,389,829,567
44,2,690,389,830,704
44,0,397,404,551,707
44,3,399,405,549,559
45,0,398,404,551,707
45,1,690,389,831,567
45,2,690,389,832,703
46,0,398,404,551,707
46,2,691,389,833,703
46,1,691,389,831,567
47,0,399,404,552,707
47,2,691,389,833,703
47,1,691,389,831,566
48,0,399,404,552,707
48,2,691,389,833,702
48,1,691,389,831,566
49,0,399,404,552,707
49,2,692,389,833,702
49,1,691,389,831,566
50,0,399,404,552,707
50,2,692,389,833,702
50,1,692,389,832,566
51,0,399,404,552,707
51,2,692,389,834,702
51,1,692,389,832,566
52,0,399,404,552,707
52,2,692,389,833,702
52,1,692,389,832,566
53,2,692,389,834,702
53,0,399,404,553,707
53,1,692,389,832,566
54,1,692,389,832,566
54,2,693,389,834,703
54,0,399,404,552,707
55,0,399,404,552,707
55,2,693,389,834,703
55,1,692,389,833,566
56,0,399,404,552,707
56,2,693,389,835,703
56,1,693,389,834,567
57,0,399,404,552,707
57,2,692,389,835,703
57,1,693,389,834,566
58,0,399,404,552,707
58,2,692,389,836,703
58,1,693,389,834,567
59,2,693,389,836,703
59,0,399,404,553,707
59,1,693,389,834,567
60,1,693,389,835,567
60,2,693,389,836,703
60,0,400,404,553,708
61,0,399,404,553,708
61,1,693,389,835,567
61,2,693,389,837,704
62,1,693,389,835,567
62,0,399,404,553,708
62,2,693,389,837,704
63,0,399,404,553,708
63,1,693,389,835,567
63,2,693,389,837,704
64,0,399,404,553,707
64,1,693,389,835,567
64,2,693,389,837,704
65,2,693,389,837,704
65,0,399,404,552,707
65,1,694,389,835,567
66,2,694,389,837,704
66,1,694,389,835,567
66,0,400,405,553,708
67,1,694,389,835,568
67,2,694,389,838,705
67,0,401,405,552,709
68,2,694,389,838,705
68,1,694,389,836,568
68,0,400,405,552,709
69,0,400,405,552,709
69,2,694,389,838,704
69,1,694,389,835,568
70,1,694,389,835,568
70,2,694,390,837,704
70,0,400,404,554,707
71,1,694,390,836,568
71,0,401,405,554,708
71,2,694,390,838,705
72,2,694,390,838,705
72,1,694,390,836,568
72,0,401,405,554,708
73,2,694,390,839,705
73,0,402,405,554,708
73,1,695,390,837,568
74,2,694,390,839,705
74,1,695,390,837,568
74,0,403,405,555,708
74,4,406,405,553,558
75,2,694,391,839,705
75,1,695,391,837,568
75,0,404,405,555,707
76,2,694,391,839,705
76,1,695,391,837,568
76,0,405,405,555,708
77,2,694,391,839,705
77,0,405,405,555,708
77,1,695,391,837,569
78,0,406,405,555,708
78,1,695,391,836,568
78,2,693,392,839,706
79,0,406,405,555,708
79,1,695,391,836,569
79,2,694,391,839,706
80,0,406,405,555,708
80,2,694,391,839,707
80,1,695,391,836,569
81,0,406,405,555,708
81,1,695,392,836,569
81,2,694,391,839,707
82,0,406,405,555,709
82,2,693,392,839,708
82,1,695,392,836,569
83,0,407,405,555,709
83,1,695,392,836,569
83,2,692,393,839,707
84,0,407,405,555,709
84,1,695,392,835,569
84,2,692,393,838,707
85,0,407,405,555,708
85,1,695,392,836,569
85,2,692,393,839,707
86,1,695,392,836,570
86,2,693,393,838,707
86,0,408,405,555,708
87,1,695,392,836,569
87,0,408,405,555,708
87,2,693,392,838,708
88,1,695,392,836,570
88,2,694,392,838,708
88,0,408,406,554,709
89,2,694,392,838,708
89,1,695,392,836,570
89,0,409,406,554,710
90,0,410,406,554,710
90,1,695,392,835,570
90,2,693,392,837,709
91,0,411,406,554,711
91,2,693,393,838,709
91,1,695,393,836,570
92,0,411,406,554,711
92,1,695,393,836,570
92,2,693,393,838,709
93,1,695,393,836,570
93,2,693,393,838,709
93,0,411,406,555,710
94,0,411,406,554,710
94,1,695,393,836,570
94,2,693,393,838,709
95,1,695,393,836,570
95,0,411,406,554,710
95,2,693,393,838,709
96,0,412,406,554,710
96,2,693,393,838,710
96,1,695,393,835,570
97,0,412,406,554,710
97,1,695,393,834,570
97,2,693,393,837,709
98,0,412,407,554,710
98,2,692,393,837,709
98,1,694,393,835,570
99,0,413,407,554,710
99,2,691,393,837,709
99,1,693,393,835,570
100,0,412,407,554,710
100,1,693,393,834,570
100,2,690,393,836,709
101,0,412,407,554,710
101,1,692,393,833,570
101,2,689,392,835,709
102,0,412,407,554,711
102,2,688,392,835,709
102,1,690,393,833,570
103,0,412,407,554,711
103,2,688,392,834,709
103,1,690,392,832,570
104,0,412,407,554,711
104,2,688,391,834,708
104,1,689,391,832,570
105,0,412,407,553,711
105,2,688,391,834,708
105,1,689,391,831,570
106,0,412,407,553,710
106,2,688,390,834,707
106,1,689,390,832,571
107,0,412,407,553,710
107,2,688,389,834,707
107,1,689,390,831,570
108,0,412,407,553,710
108,2,687,388,835,708
108,1,688,388,832,570
109,0,412,407,553,710
109,2,687,388,834,708
109,1,688,388,831,570
110,0,412,407,552,710
110,2,687,386,834,707
110,1,687,386,831,570
111,0,411,407,552,710
111,1,686,385,831,570
111,2,687,385,834,706
112,0,411,406,552,710
112,2,686,384,833,705
112,1,686,384,831,570
113,0,411,406,552,710
113,1,685,383,830,569
113,2,685,383,832,704
114,0,410,405,552,709
114,1,684,382,830,569
114,2,685,382,831,703
114,5,410,406,551,563
115,0,410,405,552,709
115,5,410,406,550,562
115,1,684,382,829,569
115,2,684,382,829,702
116,0,410,405,551,709
116,1,684,382,828,569
116,2,685,382,828,695
117,0,410,405,551,709
117,1,684,382,828,569
117,2,684,382,828,695
118,0,410,405,552,709
118,1,684,382,829,569
118,2,684,382,829,697
119,0,410,405,552,708
119,1,684,382,828,569
119,2,684,382,829,701
120,0,410,405,552,708
120,1,684,382,830,569
120,2,684,382,831,701
121,0,410,404,552,708
121,2,684,382,832,702
121,1,684,382,831,569
122,0,410,404,552,708
122,2,684,382,832,702
122,1,684,382,831,569
123,0,410,404,552,708
123,2,684,382,833,702
123,1,684,382,832,569
124,0,410,404,552,708
124,2,684,384,834,702
124,1,684,384,833,569
125,0,410,404,552,708
125,2,684,385,834,702
125,1,685,385,833,569
126,0,410,404,552,708
126,2,685,388,835,702
126,1,685,388,833,569
127,0,410,404,552,708
127,1,686,389,834,569
127,2,686,389,835,702
128,0,410,404,552,708
128,1,687,389,834,569
128,2,687,389,836,702
129,0,410,404,552,708
129,2,687,390,836,702
129,1,687,390,834,568
130,0,410,404,552,708
130,2,688,392,836,702
130,1,687,392,834,568
131,0,410,404,552,708
131,2,688,393,836,702
131,1,687,392,834,568
132,0,409,404,552,709
132,2,688,393,835,702
132,1,687,393,834,568
133,0,409,404,552,708
133,2,688,393,836,702
133,1,688,393,834,568
133,6,408,404,550,564
134,0,409,404,552,708
134,2,688,394,836,702
134,1,687,394,834,568
134,6,408,404,550,566
135,0,409,404,552,708
135,2,688,394,836,702
135,1,687,394,834,568
135,6,408,404,550,565
136,0,409,404,552,708
136,1,687,394,834,568
136,2,688,395,836,702
136,6,408,404,550,567
137,0,409,404,552,709
137,1,687,395,834,568
137,2,688,395,836,702
138,0,409,404,552,708
138,1,687,395,833,568
138,2,688,396,835,701
139,0,408,404,552,708
139,2,688,396,835,700
139,1,687,395,833,567
140,0,408,404,552,708
140,1,687,396,833,567
140,2,688,396,835,700
141,2,688,397,834,700
141,1,687,396,833,567
141,0,408,404,552,709
142,1,686,397,833,567
142,0,407,404,551,709
142,2,688,397,834,699
143,2,687,397,834,699
143,0,407,404,551,709
143,1,686,397,833,567
143,6,408,404,548,566
144,0,407,405,551,709
144,2,687,398,834,699
144,1,686,397,832,567
145,0,407,404,551,709
145,1,685,398,833,567
145,2,687,398,834,700
146,0,406,404,550,708
146,2,686,399,834,700
146,1,685,399,833,567
147,0,406,405,550,709
147,2,686,400,834,700
147,1,685,399,832,566
148,0,406,404,550,708
148,2,686,400,834,701
148,1,684,400,832,566
149,0,406,404,550,708
149,2,685,401,834,701
149,1,684,401,832,566
150,0,406,404,550,709
150,1,684,402,832,566
150,2,685,402,833,700
151,0,406,404,549,709
151,2,685,402,834,701
151,1,684,402,832,566
152,2,685,403,833,699
152,1,684,402,832,566
152,0,407,403,549,708
153,0,406,403,549,708
153,1,684,403,832,566
153,2,684,403,833,699
154,2,684,404,833,699
154,1,684,404,832,566
154,0,406,404,548,707
155,0,406,404,548,707
155,2,684,405,833,699
155,1,684,404,832,566
156,2,684,405,833,699
156,0,406,404,548,707
156,1,684,405,832,566
157,0,405,404,548,708
157,2,684,405,833,699
157,1,684,405,832,566
158,2,684,405,833,699
158,0,405,404,548,708
158,1,684,405,832,565
159,2,684,405,833,699
159,0,405,404,548,708
159,1,684,405,831,565
160,2,683,405,833,699
160,1,683,405,831,565
160,0,404,403,547,708
161,2,684,405,832,699
161,0,404,403,547,708
161,1,683,405,831,564
162,0,404,403,547,708
162,2,684,405,832,699
162,1,683,405,831,564
163,2,684,405,832,699
163,1,683,405,831,564
163,0,404,403,547,707
164,2,683,405,832,699
164,0,404,403,547,708
164,1,683,405,831,564
165,0,404,403,547,708
165,1,683,405,831,564
165,2,684,405,832,699
166,1,683,405,831,564
166,2,684,405,832,699
166,0,403,403,547,708
167,2,684,405,832,699
167,1,683,405,830,564
167,0,404,403,547,707
168,2,684,405,832,700
168,0,404,403,547,707
168,1,683,404,830,563
169,2,684,405,831,699
169,1,683,404,830,564
169,0,404,404,547,707
170,1,683,404,830,564
170,2,684,404,831,700
170,0,404,403,547,707
171,0,404,403,547,707
171,2,684,404,831,699
171,1,683,404,830,564
172,2,684,404,831,699
172,1,683,404,830,564
172,0,404,404,547,707
173,2,684,404,831,699
173,1,683,404,830,564
173,0,404,403,547,707
174,0,404,403,547,707
174,2,684,404,831,700
174,1,683,404,831,564
175,2,684,404,832,700
175,0,404,403,546,707
175,1,683,403,831,566
176,2,684,404,832,700
176,0,403,403,547,708
176,1,683,403,831,567
177,0,403,403,547,708
177,2,683,404,831,700
177,1,683,403,830,567
178,0,403,403,546,708
178,1,683,403,831,567
178,2,683,404,832,700
179,2,683,404,832,700
179,0,403,403,546,708
179,1,683,404,831,566
180,0,403,402,546,708
180,2,683,404,831,700
180,1,683,403,830,567
181,0,403,402,546,708
181,2,683,404,831,700
181,1,683,403,829,564
182,2,682,404,831,700
182,0,402,402,545,708
182,1,683,403,829,562
183,2,682,404,830,699
183,0,402,402,545,708
183,1,683,403,830,564
184,2,682,403,830,700
184,0,402,402,545,707
184,1,683,403,830,565
185,2,682,403,830,699
185,1,683,403,830,565
185,0,402,402,545,707
186,2,683,403,830,699
186,1,683,403,829,565
186,0,402,402,545,707
187,1,683,403,829,565
187,2,682,403,830,699
187,0,401,402,544,707
188,1,682,403,829,565
188,0,401,402,545,707
188,2,682,403,830,698
189,2,682,403,829,698
189,0,401,401,544,707
189,1,682,403,829,564
190,2,682,403,829,698
190,0,401,401,545,707
190,1,682,402,829,564
191,1,682,402,829,564
191,2,682,403,829,698
191,0,401,401,544,707
192,2,681,403,829,698
192,0,401,401,544,707
192,1,682,402,829,564
193,2,681,403,829,698
193,1,682,402,829,564
193,0,401,401,544,707
194,2,681,402,829,698
194,0,401,401,544,707
194,1,682,402,829,564
195,0,401,400,544,707
195,1,682,402,829,564
195,2,681,402,829,698
196,0,401,400,544,707
196,2,681,402,829,698
196,1,681,402,828,563
197,2,681,402,829,697
197,0,401,400,544,707
197,1,681,402,828,563
198,0,401,400,544,707
198,2,681,403,829,697
198,1,681,402,828,564
199,2,681,403,829,698
199,0,401,400,544,706
199,1,681,402,828,564
200,2,681,402,829,698
200,0,401,399,544,706
200,1,681,402,828,564
201,2,681,402,829,697
201,1,681,401,828,564
201,0,401,399,544,705
202,0,401,399,544,705
202,2,681,402,829,697
202,1,681,401,828,564
203,2,680,402,829,697
203,1,681,401,828,564
203,0,401,399,544,705
204,0,401,398,544,705
204,2,680,402,829,696
204,1,681,401,828,564
205,1,681,401,828,564
205,2,680,402,829,696
205,0,401,398,543,705
206,1,681,401,828,564
206,0,401,398,543,705
206,2,680,402,828,695
207,0,400,398,543,705
207,2,680,402,828,695
207,1,681,400,828,564
208,1,681,401,828,564
208,0,400,398,543,705
208,2,680,401,829,696
209,2,680,401,829,696
209,1,681,401,828,564
209,0,400,398,543,705
210,1,681,400,828,564
210,2,680,401,829,695
210,0,400,398,543,705
211,0,400,398,543,704
211,2,680,401,828,695
211,1,680,401,827,563
212,0,400,398,543,704
212,2,680,401,828,695
212,1,681,401,828,563
213,2,680,401,828,695
213,1,680,401,828,563
213,0,400,398,543,705
214,1,680,401,827,563
214,0,400,398,542,705
214,2,680,401,828,695
215,1,680,400,827,563
215,0,400,397,542,704
215,2,680,400,828,695
216,0,400,397,542,704
216,1,680,400,827,563
216,2,680,401,828,695
217,0,400,397,542,704
217,1,680,400,828,562
217,2,680,400,828,695
218,0,399,397,542,704
218,1,680,400,827,562
218,2,680,400,828,694
219,2,680,400,828,694
219,0,399,397,542,704
219,1,680,400,827,562
220,0,399,397,542,704
220,2,680,399,828,694
220,1,680,399,827,562
221,0,399,397,542,704
221,1,680,399,827,562
221,2,680,399,828,694
222,2,680,399,828,695
222,1,680,399,827,562
222,0,399,397,542,704
223,0,399,397,542,704
223,2,680,400,828,695
223,1,680,399,827,562
224,0,399,397,542,704
224,2,680,400,828,695
224,1,680,400,827,562
225,0,399,397,543,704
225,1,680,400,827,562
225,2,680,400,828,695
226,0,399,397,542,704
226,1,680,399,827,562
226,2,680,399,828,694
227,0,399,397,542,704
227,1,680,400,827,562
227,2,680,400,828,694
228,1,680,400,827,562
228,2,680,400,828,693
228,0,399,397,542,704
229,0,399,397,542,704
229,2,680,400,828,693
229,1,680,399,828,562
230,0,399,396,542,704
230,1,680,400,827,562
230,2,680,400,828,694
231,0,399,396,542,704
231,2,680,400,828,694
231,1,680,400,827,562
232,1,680,400,827,562
232,2,680,400,828,693
232,0,399,397,542,704
233,1,680,400,827,562
233,0,399,397,542,704
233,2,680,400,828,694
234,0,399,397,543,704
234,1,680,400,827,562
234,2,680,400,828,694
235,0,399,397,543,704
235,2,680,400,828,694
235,1,680,400,828,562
236,2,680,400,828,694
236,0,400,397,543,705
236,1,680,400,828,562
237,1,680,400,828,562
237,2,680,400,828,694
237,0,400,397,543,705
238,2,680,400,828,694
238,1,680,400,827,562
238,0,400,397,543,705
239,1,680,400,828,562
239,2,680,400,828,695
239,0,400,397,543,705
240,0,400,397,543,705
240,2,680,401,828,694
240,1,681,400,827,561
241,0,400,397,543,705
241,2,680,401,828,695
241,1,680,401,827,561
242,0,400,397,543,706
242,1,680,401,827,561
242,2,680,401,829,695
243,0,400,397,543,706
243,2,680,401,829,695
243,1,680,401,827,561
244,2,680,401,829,695
244,0,400,397,543,706
244,1,680,401,827,560
245,2,680,401,829,695
245,0,400,398,543,706
245,1,680,401,827,561
246,2,680,401,829,695
246,1,680,401,827,561
246,0,400,398,543,706
247,0,400,398,543,706
247,2,680,401,829,696
247,1,680,401,827,562
248,2,680,401,829,696
248,0,400,398,543,705
248,1,680,401,828,562
249,0,400,398,543,705
249,2,680,402,829,696
249,1,680,401,828,563
250,2,680,402,829,696
250,0,400,398,543,705
250,1,680,402,828,562
251,2,680,402,829,696
251,0,400,399,543,705
251,1,680,402,828,563
252,2,680,402,828,696
252,0,400,399,543,705
252,1,680,402,828,563
253,0,400,399,543,705
253,2,680,402,828,696
253,1,680,402,827,562
254,2,680,402,828,696
254,0,400,399,543,705
254,1,680,402,828,562
255,0,399,399,543,705
255,2,680,402,828,697
255,1,680,402,828,563
256,1,680,402,827,563
256,0,399,399,542,705
256,2,680,402,828,697
257,1,680,402,827,563
257,0,399,399,542,705
257,2,680,402,828,697
258,2,680,402,828,697
258,1,680,402,828,563
258,0,399,399,542,705
259,0,399,399,542,705
259,2,680,402,828,697
259,1,680,402,828,563
260,0,399,399,542,704
260,2,680,402,828,697
260,1,680,402,828,563
261,2,680,403,828,697
261,0,399,399,542,704
261,1,680,402,828,564
262,2,679,403,828,697
262,1,680,402,828,564
262,0,399,399,542,704
263,0,399,399,542,704
263,2,680,403,829,697
263,1,680,402,828,564
264,2,680,403,828,697
264,0,399,399,542,704
264,1,681,403,828,564
265,0,399,399,542,705
265,1,680,403,828,564
265,2,679,403,829,697
266,0,399,399,542,705
266,2,680,403,829,697
266,1,680,403,828,565
267,2,679,403,829,697
267,0,399,399,542,705
267,1,680,403,828,565
268,2,679,403,829,697
268,1,680,403,828,565
268,0,399,399,542,705
269,0,399,399,543,705
269,2,680,403,829,697
269,1,680,403,828,565
270,1,680,402,828,565
270,2,680,403,828,697
270,0,399,399,542,705
271,0,399,399,542,704
271,2,679,403,829,698
271,1,680,402,828,566
272,2,680,403,829,697
272,0,399,399,542,704
272,1,680,402,828,565
273,2,679,403,829,697
273,1,680,403,828,565
273,0,399,399,541,704
274,0,399,399,541,704
274,2,679,403,828,697
274,1,680,403,828,565
275,1,679,403,828,565
275,2,679,403,828,697
275,0,398,399,542,704
276,0,398,399,542,704
276,2,679,403,828,698
276,1,679,403,828,566
277,0,398,398,542,704
277,2,679,403,828,697
277,1,679,403,828,565
278,0,398,398,541,704
278,2,679,403,828,697
278,1,679,403,827,565
279,2,679,403,828,697
279,0,398,398,541,704
279,1,679,403,828,565
280,2,678,403,828,697
280,0,397,398,541,704
280,1,679,403,827,565
281,1,679,403,827,565
281,2,678,403,828,697
281,0,397,398,541,704
282,2,678,403,828,697
282,1,679,403,827,565
282,0,397,398,540,704
283,0,397,398,540,704
283,2,678,404,827,697
283,1,679,403,827,564
284,2,678,404,828,698
284,0,397,399,540,704
284,1,679,403,827,565
285,2,678,404,828,698
285,1,679,403,827,565
285,0,397,398,540,704
286,2,678,404,828,698
286,0,397,399,540,704
286,1,679,403,827,564
287,0,397,399,540,704
287,2,678,404,828,698
287,1,679,403,827,564
288,0,397,399,540,705
288,2,679,404,827,698
288,1,679,403,827,564
289,2,678,404,827,698
289,1,678,403,827,564
289,0,397,400,540,706
290,2,678,404,827,698
290,1,678,403,827,564
290,0,397,399,540,706
291,2,678,404,827,698
291,1,678,403,827,564
291,0,397,399,539,705
291,7,397,399,540,555
292,2,678,404,827,698
292,1,678,403,827,564
292,0,397,399,539,705
292,7,397,399,540,555
293,0,397,399,539,705
293,2,678,404,827,698
293,1,678,403,827,564
293,7,397,399,540,554
294,0,397,399,539,705
294,7,396,399,540,554
294,2,678,404,827,698
294,1,678,403,827,564
295,1,678,403,826,564
295,0,397,399,539,705
295,2,678,403,827,698
296,0,397,399,539,705
296,2,678,403,827,697
296,1,678,403,826,563
297,0,397,399,539,704
297,2,678,403,827,698
297,7,397,400,539,555
297,1,678,403,826,563
298,0,397,399,539,704
298,2,677,403,827,698
298,1,678,403,826,563
298,7,397,399,539,555
299,2,677,403,827,698
299,1,678,403,826,562
299,0,397,400,540,706
300,2,677,403,826,698
300,1,677,403,826,562
300,0,397,399,539,705
301,2,677,403,826,698
301,1,677,403,825,562
301,0,399,400,539,705
302,2,677,403,826,698
302,0,399,400,539,705
302,1,677,403,825,561
303,0,399,400,539,705
303,2,677,403,826,698
303,1,677,402,825,560
304,2,677,403,826,698
304,0,399,400,539,705
304,1,677,402,825,562
305,2,677,403,826,698
305,0,400,400,539,705
305,1,677,403,826,563
306,2,677,403,826,698
306,1,677,402,826,563
306,0,400,399,539,705
306,7,401,400,539,552
307,2,677,403,826,698
307,1,677,402,826,563
307,0,401,399,539,705
308,2,677,403,826,698
308,0,401,399,539,705
308,1,677,402,826,561
309,2,677,402,826,698
309,0,401,399,540,705
309,1,677,402,825,561
310,2,677,402,826,698
310,0,402,399,539,706
310,1,677,402,825,560
311,2,677,402,826,698
311,0,402,399,539,705
311,1,677,402,825,562
312,2,677,402,826,698
312,0,402,399,540,705
312,1,678,402,826,562
313,0,402,399,540,705
313,2,678,402,826,698
313,1,678,402,826,563
314,0,402,399,540,705
314,2,677,402,826,698
314,1,677,402,826,561
315,0,402,399,540,706
315,2,677,402,826,698
315,1,677,402,825,562
316,2,677,402,826,698
316,1,677,402,825,562
316,0,402,399,540,705
317,2,677,402,826,698
317,0,401,399,540,706
317,1,677,402,825,561
318,2,677,402,826,698
318,0,402,399,540,706
318,1,677,402,825,562
319,2,677,402,826,698
319,0,402,399,540,706
319,1,677,402,825,562
320,0,402,398,540,705
320,2,677,402,826,698
320,1,677,402,825,562
321,2,677,402,826,698
321,1,677,402,825,561
321,0,402,398,540,705
322,0,402,398,540,705
322,2,677,402,826,698
322,1,677,402,825,562
323,2,677,402,826,698
323,1,677,402,825,563
323,0,402,397,540,705
324,2,677,402,826,698
324,0,402,397,540,705
324,1,677,402,825,562
325,2,677,402,826,698
325,0,402,397,540,705
325,1,677,402,825,563
326,2,677,402,826,698
326,1,677,402,825,563
326,0,402,397,540,705
327,2,677,402,826,698
327,1,677,402,825,563
327,0,401,398,540,705
328,2,677,401,826,698
328,0,401,398,540,705
328,1,677,402,825,562
329,2,677,401,826,698
329,1,677,401,825,562
329,0,401,398,540,704
330,0,401,398,539,704
330,2,677,401,825,698
330,1,677,402,824,562
331,2,677,402,825,698
331,1,676,402,824,561
331,0,400,397,539,704
332,2,677,401,825,698
332,1,677,402,824,561
332,0,400,399,540,706
333,0,401,399,540,707
333,1,677,402,824,561
333,2,677,402,825,698
334,2,676,402,825,698
334,0,400,398,540,707
334,1,676,402,824,562
335,1,676,402,824,562
335,2,676,402,825,698
335,0,401,399,540,706
336,0,401,398,540,706
336,1,676,401,824,562
336,2,677,401,825,697
337,0,401,398,540,706
337,2,676,401,825,697
337,1,676,401,824,562
338,2,676,401,825,697
338,1,676,401,824,562
338,0,401,398,540,706
339,2,676,401,825,697
339,1,676,401,824,562
339,0,401,398,540,706
340,2,676,401,825,697
340,1,676,401,824,562
340,0,402,398,540,706
341,2,676,401,825,697
341,1,676,401,824,562
341,0,403,398,540,706
342,2,676,401,825,697
342,1,676,401,824,563
342,0,403,397,538,705
343,2,676,401,825,697
343,1,676,401,824,562
343,0,403,397,538,704
344,2,676,401,825,697
344,1,676,401,824,563
344,0,403,397,538,704
344,8,404,397,538,550
345,2,676,401,824,697
345,1,676,401,824,562
345,0,403,397,538,704
346,1,675,401,824,562
346,2,676,401,824,697
346,0,403,397,537,704
347,2,676,401,824,697
347,0,403,397,537,704
347,1,675,401,824,563
348,0,403,397,537,704
348,2,676,401,825,697
348,8,404,397,538,551
348,1,676,401,825,562
349,0,403,397,537,704
349,2,676,401,825,697
349,1,675,401,824,563
350,2,676,401,825,698
350,0,403,397,538,704
350,1,675,401,824,563
351,2,676,401,825,698
351,0,403,397,538,704
351,1,675,401,825,562
352,2,676,401,825,698
352,0,402,397,538,704
352,1,675,401,825,562
353,2,676,401,825,698
353,0,402,397,538,704
353,1,675,401,825,562
354,2,676,401,825,698
354,0,402,397,537,704
354,1,676,401,825,563
355,2,676,401,825,698
355,0,402,397,537,704
355,1,675,401,825,562
356,0,402,397,537,704
356,1,675,401,824,563
356,2,675,402,825,698
357,1,675,401,824,562
357,0,401,397,537,705
357,2,675,401,825,698
358,2,675,401,825,698
358,1,675,401,825,563
358,0,400,397,537,705
358,8,401,398,538,555
359,2,675,401,825,698
359,1,675,401,825,563
359,0,400,398,537,705
359,8,401,398,537,555
360,2,675,401,825,698
360,1,675,401,824,563
360,8,401,399,537,555
360,0,399,398,537,704
361,1,675,401,824,563
361,2,675,401,824,698
361,8,400,399,537,555
361,0,398,399,538,706
362,2,675,401,824,698
362,1,675,401,824,563
362,0,399,399,538,706
362,8,401,399,537,555
363,2,675,401,824,698
363,0,399,399,538,706
363,1,675,401,824,562
363,8,400,399,537,556
364,0,398,399,538,706
364,2,675,402,824,699
364,1,675,401,823,562
365,2,675,402,824,699
365,0,398,399,538,705
365,1,675,401,823,563
366,2,675,402,824,699
366,1,675,402,823,563
366,0,398,399,537,704
367,1,675,402,823,563
