frame,person_id,head_yaw,body_lean_x,body_down_lean,body_rot_shrink,crawl_diag,reach_norm,reach_dx,reach_dy,shoulder_width,lw_x,lw_y,rw_x,rw_y,nose_conf,le_conf,re_conf,ls_conf,rs_conf,lh_conf,rh_conf,lw_conf,rw_conf
1,0,-0.004992995019955915,-0.027633523313157198,-1.0688768392375934,0.5665065246456369,1.0692339823767512,1.1608334170310566,0.287957303228586,1.1245509386476535,93.07778930664062,228.4125518798828,417.4722595214844,160.22024536132812,402.439208984375,0.9830170273780823,0.9605513215065002,0.9421910643577576,0.9877013564109802,0.9944213032722473,0.9266791343688965,0.9458737373352051,0.9363367557525635,0.9658799171447754
1,1,-0.004805380293905968,-0.006883808141689996,-0.906300660858703,0.5364857547157958,0.9063268034696168,1.3453306134837197,0.669628054577101,1.1668387755383214,93.03155517578125,702.6217651367188,431.033203125,625.958984375,356.6349792480469,0.9189317226409912,0.7374384999275208,0.8300037384033203,0.966723620891571,0.9754006862640381,0.8846573829650879,0.8899424076080322,0.933516263961792,0.9584100842475891
1,2,0.0026171706073379636,-0.0211061927328177,-1.4091403591609886,0.5992361780180094,1.4092984152364731,1.5390241278606829,-0.5185475927582773,1.4490354240604097,67.60479736328125,238.0891571044922,264.5382080078125,179.173095703125,273.4324951171875,0.9831037521362305,0.9637274146080017,0.9563845992088318,0.988814651966095,0.9877417087554932,0.9295685887336731,0.919827401638031,0.8887516856193542,0.8728249669075012
1,3,-0.002889709180395437,0.0010243541719702756,-1.7291309304449374,0.4978790011169552,1.7291312338636546,1.551123930834605,0.8470499812100714,1.2994197851886873,60.418212890625,630.2947998046875,245.11277770996094,556.9756469726562,242.4107666015625,0.9843634963035583,0.9334896802902222,0.9686183929443359,0.990477442741394,0.9961112141609192,0.973892092704773,0.9802023768424988,0.935372531414032,0.9733830094337463
2,1,-0.004751386941853074,-0.006683954376714202,-0.9075450817601977,0.5365484741421032,0.9075696946644009,1.3454144392258813,0.6697044798697452,1.166891564336587,93.04180908203125,702.6229858398438,431.03387451171875,625.9776611328125,356.62908935546875,0.9189271926879883,0.7372685074806213,0.8301705718040466,0.9666048884391785,0.975290834903717,0.8836923837661743,0.8889742493629456,0.9333454370498657,0.9582858085632324
2,3,-0.0021494482073803776,0.0041011068144572085,-1.742627291735624,0.49849437938350116,1.7426321175104456,1.5467950659598244,0.8448259855169574,1.2957021379441185,60.48291015625,630.3095092773438,245.12599182128906,556.94482421875,242.37176513671875,0.9856060147285461,0.9379004836082458,0.9712788462638855,0.9907841682434082,0.9962722063064575,0.9738060832023621,0.9802083373069763,0.9350174069404602,0.97348952293396
2,0,-0.004682799930331749,-0.030417001148478496,-1.065777894473553,0.5673129134510477,1.0662118524511657,1.1623159944621977,0.28851462574922837,1.1259386225329648,93.2152099609375,228.48155212402344,417.5473937988281,161.23777770996094,401.7607421875,0.9829081296920776,0.9597793817520142,0.942440390586853,0.9875783324241638,0.9945502877235413,0.9249388575553894,0.9454254508018494,0.9357002377510071,0.9668256044387817
2,2,0.002621531415030956,-0.020794916414416886,-1.4072483131172293,0.5991861136649169,1.407401948030473,1.5381126878092917,-0.5173183169461281,1.4485069552307814,67.58837890625,238.11558532714844,264.4324951171875,179.2963104248047,273.39141845703125,0.9829851984977722,0.9635428786277771,0.9560922384262085,0.9886835217475891,0.9875982403755188,0.9281768202781677,0.9182921648025513,0.887749433517456,0.871705174446106
3,0,-0.004825655964837275,-0.03087389877011352,-1.0601563839362689,0.5671733920004707,1.0606058438581663,1.1618403590683506,0.28964554491793143,1.1251570904852657,93.18769836425781,228.4282684326172,417.5705871582031,160.97377014160156,401.939697265625,0.9824842810630798,0.9582588076591492,0.9418209195137024,0.9873319268226624,0.9945198893547058,0.9245072603225708,0.9454851746559143,0.9359656572341919,0.9675489664077759
3,1,-0.0036931206228951806,-0.006219232203933024,-0.8992405575374205,0.5352767881585738,0.8992620636774451,1.3524613179851812,0.6708883454084071,1.174334043039451,92.93798828125,702.6026000976562,430.95709228515625,625.8662109375,356.5957946777344,0.9147413372993469,0.7158253788948059,0.8270490765571594,0.9652606248855591,0.9752699732780457,0.8843830227851868,0.8910802602767944,0.9338136911392212,0.9602553248405457
3,2,0.002696654805814416,-0.02168542959039725,-1.4045316635494929,0.5991211088604064,1.4046990609271532,1.5250698800746834,-0.5137971380750982,1.435914565709551,67.52751159667969,238.1261444091797,263.8386535644531,179.569580078125,272.388427734375,0.9828047156333923,0.9632245302200317,0.9556621313095093,0.9885092377662659,0.9874491691589355,0.9259110689163208,0.9159221053123474,0.8865482211112976,0.870913028717041
3,3,-0.003797989515074678,0.028954783388410368,-1.6766317499057306,0.5089427338674004,1.6768817502355442,1.5536519585980522,0.8362935383208482,1.3093691329103339,61.67010498046875,630.8987426757812,246.7821502685547,555.6602172851562,241.12351989746094,0.9812775254249573,0.9355677366256714,0.9677726626396179,0.9905322790145874,0.9929438233375549,0.9692157506942749,0.9702028036117554,0.9248490929603577,0.951363205909729
4,0,-0.00442250281323563,-0.028004500523432573,-1.06042717391997,0.5684124205805713,1.0607968906616672,1.1570343665506784,0.2887948338749026,1.1204133475224654,93.38648986816406,228.3318634033203,417.5379638671875,160.29925537109375,401.3407287597656,0.9828636050224304,0.9591916799545288,0.9431180953979492,0.987380862236023,0.9944759011268616,0.9240016341209412,0.9448773860931396,0.9362929463386536,0.9674223065376282
