frame,person_id,head_yaw,body_lean_x,body_down_lean,body_rot_shrink,crawl_diag,reach_norm,reach_dx,reach_dy,shoulder_width,lw_x,lw_y,rw_x,rw_y,nose_conf,le_conf,re_conf,ls_conf,rs_conf,lh_conf,rh_conf,lw_conf,rw_conf
1,0,-0.0033182850477449545,0.0105577200349895,-0.9356097511645989,0.5116295094902931,0.9356693176152673,1.3888832393628705,-0.8558345847641651,1.0938664525912882,78.46243286132812,509.8086853027344,551.1621704101562,408.97467041015625,546.2998046875,0.8837772011756897,0.7601090669631958,0.625007688999176,0.9924418926239014,0.9881765246391296,0.9980137348175049,0.997014045715332,0.9757367372512817,0.9561688303947449
1,1,0.00930702622527614,0.06023328084115227,-1.1117702809857124,0.502375947659919,1.1134007390890035,1.3729964262722734,0.5604809150576145,1.253387541988755,71.35394287109375,798.4849853515625,539.0149536132812,725.4627685546875,534.3226318359375,0.9559797048568726,0.8814750909805298,0.9406046867370605,0.9921604990959167,0.9942914247512817,0.980588972568512,0.9821664690971375,0.9357563853263855,0.9532875418663025
1,2,0.013326681433767106,0.05378944026976047,-1.244558749069769,0.47812839652293165,1.245720588161985,1.4385624447166598,0.5472964050884408,1.3303866176140084,69.79571533203125,797.2168579101562,544.1490478515625,727.6707153320312,529.281005859375,0.9777798652648926,0.9280442595481873,0.9615466594696045,0.9960232973098755,0.9966865181922913,0.9967898726463318,0.9969373941421509,0.9845481514930725,0.9868972897529602
2,1,0.008782856030417832,0.0589819260606875,-1.1083816149222412,0.4982869577427834,1.1099498510741213,1.3806701683527323,0.5669274992290451,1.2589056058327261,70.8555908203125,798.4259643554688,538.5115356445312,724.96728515625,534.45703125,0.9516865611076355,0.8694629669189453,0.9354021549224854,0.9917425513267517,0.9940454959869385,0.9812107086181641,0.982815682888031,0.9366427659988403,0.9545373916625977
2,2,0.013226498227285806,0.047468173422398764,-1.2651362688788121,0.47621946804131127,1.2660264635151435,1.4468900362969208,0.5538563683514418,1.336687659990866,69.35992431640625,797.185791015625,543.865478515625,726.5652465820312,529.7154541015625,0.9755837917327881,0.9212902784347534,0.958351194858551,0.9957658052444458,0.9964756369590759,0.9968565702438354,0.9969968795776367,0.9839682579040527,0.9863617420196533
2,0,-0.003896570849350699,0.00891732170520397,-0.9317409681182703,0.5209080485122605,0.9317836392083549,1.3810921874104978,-0.8425669860577198,1.0943018341079045,79.78363037109375,509.3650817871094,550.660400390625,408.81561279296875,548.208740234375,0.872901439666748,0.7340460419654846,0.6090810894966125,0.9916256070137024,0.9875972867012024,0.9976674914360046,0.9965887069702148,0.9746735692024231,0.9568753838539124
2,3,-0.00788552945041363,-0.05437205608814946,-1.0908824977620335,0.5240889622845303,1.092236670510007,1.3016606662957941,-0.8308491713972186,1.0020030661480863,79.70416259765625,513.2744140625,551.9197387695312,408.6334228515625,548.7767333984375,0.9208651185035706,0.9043485522270203,0.8141863942146301,0.973974883556366,0.9653717875480652,0.9215810894966125,0.9092495441436768,0.8780307173728943,0.8245296478271484
3,0,-0.0007528182820732754,0.0073955014704080385,-0.9257218018625168,0.5209366420878375,0.925751342362291,1.3831725995702286,-0.8397749203528979,1.0990652953069477,79.697265625,508.45355224609375,549.2007446289062,408.9562072753906,547.8837890625,0.8790856599807739,0.735224187374115,0.6321579217910767,0.9917140007019043,0.9884420037269592,0.9976701140403748,0.9966885447502136,0.974910318851471,0.9599793553352356
3,2,0.012967272611786377,0.056765671618090485,-1.2707433134605919,0.4764736212852354,1.2720105778565904,1.4429879878434306,0.5524301616343756,1.333054856176988,69.1861572265625,797.05078125,543.455322265625,727.0936889648438,529.2922973632812,0.9765629172325134,0.9252913594245911,0.9595420956611633,0.9958314299583435,0.9964411854743958,0.9968184232711792,0.9969239830970764,0.9839240908622742,0.985887348651886
3,1,0.009330016148689559,0.06780364791860852,-1.107977747991838,0.4958558646189507,1.1100504604368828,1.3747551454518152,0.5604598597782965,1.255323247424158,70.26226806640625,797.8778686523438,537.6355590820312,725.2631225585938,533.05419921875,0.9543502330780029,0.8762525320053101,0.9381272196769714,0.992456316947937,0.9945342540740967,0.9825729131698608,0.9840400815010071,0.9401364326477051,0.9569469094276428
