frame,person_id,head_yaw,body_lean_x,body_down_lean,body_rot_shrink,crawl_diag,reach_norm,reach_dx,reach_dy,shoulder_width,lw_x,lw_y,rw_x,rw_y,nose_conf,le_conf,re_conf,ls_conf,rs_conf,lh_conf,rh_conf,lw_conf,rw_conf
1,0,-7.331945459562878e-05,-0.02141284087292103,-1.5953841843201055,0.6021692931443678,1.5955278767019325,1.2738806161063698,0.5678372377386202,1.1403213124066909,158.58270263671875,635.2479858398438,835.7509155273438,447.8858642578125,831.8353271484375,0.9910480380058289,0.9784402847290039,0.9878657460212708,0.993695080280304,0.9955776929855347,0.9436010718345642,0.9493613243103027,0.9240085482597351,0.9417266249656677
1,1,-0.0052090860716584985,0.01322903391099841,-1.397956397564084,0.6311047789483123,1.3980189901530558,1.0879826191277726,-0.33195349555254827,1.0361047516127762,148.654296875,1237.499755859375,803.0400390625,1146.93896484375,806.6512451171875,0.9833747148513794,0.9618017673492432,0.9720370769500732,0.992324948310852,0.9939993619918823,0.9107867479324341,0.915276288986206,0.868424117565155,0.8849157094955444
1,2,-0.00822133059820212,0.0362877444301514,-1.3621559995280756,0.6681980064518094,1.3626392653399353,1.154889110256073,-0.48648212776970096,1.0474273227048874,128.2978515625,676.9385986328125,634.6239624023438,574.660400390625,631.761474609375,0.9835207462310791,0.9915392994880676,0.9118108749389648,0.9916108250617981,0.9455686807632446,0.886782169342041,0.7479791641235352,0.9004285931587219,0.423552930355072
1,3,-0.002583915862670721,0.035595761828481606,-1.5234473608840013,0.6166973085165619,1.5238631564693002,1.1155484944489271,-0.33832271514731693,1.063008082698629,146.61669921875,1231.9593505859375,801.964599609375,1147.978759765625,804.2197875976562,0.9860532879829407,0.9424547553062439,0.9668116569519043,0.9928448796272278,0.997366726398468,0.9877507090568542,0.9911443591117859,0.9606058597564697,0.9843511581420898
2,0,-0.0011508224103986004,-0.02736152195057159,-1.5950211341267013,0.5992069046877248,1.595255801178695,1.2774527921057959,-0.6153917140014217,1.1194546325766337,158.07415771484375,635.4375,834.9357299804688,448.2338562011719,831.622802734375,0.9911355972290039,0.9786592125892639,0.9880887866020203,0.9934578537940979,0.9954944849014282,0.9359469413757324,0.9430346488952637,0.9224433898925781,0.94232177734375
2,1,-0.004842163770414085,0.0051450033512612185,-1.3913253420738585,0.6315719891126916,1.391334854934794,1.0683909521521486,-0.2950049860227886,1.026855045691586,149.34326171875,1234.637451171875,803.01708984375,1151.7967529296875,807.2159423828125,0.9839508533477783,0.9586654901504517,0.9718436002731323,0.993402898311615,0.9952139854431152,0.9291832447052002,0.9354523420333862,0.9264290928840637,0.9423868060112
2,3,-0.0030393140594046236,0.05627012319364072,-1.5624599406602195,0.6153331046540383,1.5634728628704,1.108876027811228,-0.3135020030709043,1.0636364694410105,146.8387451171875,1234.7039794921875,802.5972290039062,1150.2261962890625,807.7457885742188,0.9813244938850403,0.9341322779655457,0.9548155069351196,0.9889188408851624,0.9941816926002502,0.979411780834198,0.9819912314414978,0.9608794450759888,0.9772511720657349
2,2,-0.008389570261406935,0.04384371504938108,-1.342188832862586,0.6679930763939926,1.3429047376528098,1.1336150839052195,-0.4810754838587379,1.026474323735143,128.79150390625,678.7794799804688,633.3031616210938,575.9668579101562,629.6082763671875,0.9831725358963013,0.9914376139640808,0.9100961089134216,0.9909771680831909,0.9414566159248352,0.8654327988624573,0.7088384628295898,0.8967990279197693,0.4137418568134308
3,1,-0.0077378285695667405,0.004198603859343309,-1.3836670277843395,0.6334687271341066,1.3836733978984765,1.0603797629807128,-0.285683449135354,1.0211709987211548,149.862060546875,1233.96630859375,803.90185546875,1153.0555419921875,807.12158203125,0.9835842251777649,0.9581142067909241,0.9709247350692749,0.9927875399589539,0.9947720170021057,0.9149758815765381,0.9224640727043152,0.9220027923583984,0.93873131275177
3,0,0.000629459436716984,-0.0336250112438014,-1.6161326546107324,0.5984864144022536,1.6164824152091104,1.295552992914921,-0.6289494275575175,1.1326430042276694,157.76107788085938,635.4378662109375,835.8490600585938,446.7460632324219,833.3079223632812,0.9912398457527161,0.9784941673278809,0.9884867668151855,0.99355149269104,0.995726466178894,0.9387413859367371,0.9464886784553528,0.9206746220588684,0.9437351822853088
