frame,person_id,head_yaw,body_lean_x,body_down_lean,body_rot_shrink,crawl_diag,reach_norm,reach_dx,reach_dy,shoulder_width,lw_x,lw_y,rw_x,rw_y,nose_conf,le_conf,re_conf,ls_conf,rs_conf,lh_conf,rh_conf,lw_conf,rw_conf
1,0,-0.00021864011364558557,0.09515217745855883,-0.990053647586804,0.508652885605302,0.99461558502521,1.3231610276625074,0.48507889559560324,1.2310375990085163,77.46636962890625,837.9629516601562,563.2484741210938,752.8920288085938,549.7700805664062,0.8561306595802307,0.7461675405502319,0.7529852390289307,0.9833219051361084,0.9770849943161011,0.9580958485603333,0.9498815536499023,0.9575201272964478,0.9339102506637573
1,1,0.0002453813170525127,0.05207928959627329,-1.2637239840662056,0.5427624594806371,1.2647966478090522,1.2454580069801937,-0.6213198316629023,1.0794106326757482,55.34375,797.4306640625,434.9971618652344,735.2465209960938,435.0787048339844,0.95478755235672,0.9029037356376648,0.9378172159194946,0.9786609411239624,0.9846067428588867,0.8821260929107666,0.8927764892578125,0.8107902407646179,0.860084593296051
1,2,-0.006356481848576085,0.14805629608872747,-1.002709414783343,0.5103809743911202,1.0135811942349104,1.3680032763450178,0.5426269968413897,1.255782189071655,79.28399658203125,840.4273071289062,564.9916381835938,756.2566528320312,558.4606323242188,0.9045153856277466,0.6795085072517395,0.805951714515686,0.9831076860427856,0.9891133308410645,0.9880399107933044,0.9883251190185547,0.966319739818573,0.9768909811973572
2,2,-0.007561576432169183,0.1652201304360137,-1.0724402010967196,0.5022679350308734,1.085092473676629,1.4060071451379998,0.5461394589390827,1.2956032508329218,77.601806640625,839.8243408203125,566.26513671875,754.6249389648438,558.9279174804688,0.90864098072052,0.713603675365448,0.8124994039535522,0.9803797006607056,0.9848220944404602,0.9809643626213074,0.9800236821174622,0.9587646722793579,0.9664114713668823
2,1,0.0012532703041424407,0.05306951494782473,-1.2509424459714173,0.5393749349496038,1.2520676405648976,1.253853895383192,-0.6406377605577773,1.0778371169685708,55.08050537109375,797.39892578125,435.5226135253906,734.2267456054688,434.38739013671875,0.9556402564048767,0.9031887054443359,0.9401703476905823,0.9790472388267517,0.9851106405258179,0.8852156400680542,0.8960792422294617,0.8108857274055481,0.8625115752220154
2,0,-0.0029965783862402305,0.09736312162410915,-0.999066976252531,0.5077153403902924,1.0037999803201665,1.322849214332539,0.4704576714539765,1.2363654893397493,77.25689697265625,837.0074462890625,563.3431396484375,752.1334228515625,550.6704711914062,0.8793885707855225,0.7888070940971375,0.7821906805038452,0.9848793148994446,0.9788179397583008,0.9507139325141907,0.9409159421920776,0.9589055180549622,0.9346163868904114
3,0,-0.004560927917872982,0.11621750129440363,-1.0094421658863015,0.5032027393749178,1.0161102272275102,1.3454914970033833,0.4588016654527062,1.2648511375992941,76.50592041015625,835.6849975585938,564.9309692382812,751.0215454101562,550.4874267578125,0.8896690011024475,0.815037727355957,0.7851684093475342,0.9861714243888855,0.9785237312316895,0.9498903751373291,0.9370585083961487,0.9606252312660217,0.9294500350952148
3,1,0.0007314751808509326,0.06350886121925983,-1.2346292121479812,0.5302107874367434,1.2362615689822731,1.2672726266630818,-0.6717716721242376,1.0745709519715079,54.44537353515625,798.6318969726562,436.18096923828125,732.5814819335938,433.040771484375,0.9560548663139343,0.9028110504150391,0.940752387046814,0.9801133871078491,0.9860251545906067,0.8980363607406616,0.9083529114723206,0.8227478861808777,0.8735501766204834
4,1,0.0005472973960106853,0.06982930389839823,-1.223909254270774,0.528280990502537,1.2258996673352092,1.2719818418149713,-0.6907977618121275,1.0680525540357846,54.31072998046875,798.8182373046875,436.47064208984375,731.5253295898438,432.2880859375,0.9567119479179382,0.903461754322052,0.9420714378356934,0.9804589748382568,0.9865531325340271,0.9050068259239197,0.9155502915382385,0.8226115703582764,0.8766781687736511
4,0,-0.0038953608147866787,0.12767416258393474,-0.9166277707318016,0.49747146872785236,0.9254767214080867,1.3706049598617298,0.45730594415724046,1.2920639416979445,75.84423828125,834.6315307617188,565.625244140625,750.856689453125,551.752197265625,0.871947169303894,0.7912877202033997,0.7592582106590271,0.9849938750267029,0.9759320020675659,0.9553384184837341,0.942719042301178,0.9583264589309692,0.9223888516426086
